stage,x0,y0,w,h,x1,y1,scale_x_idx_per_outpix,scale_y_idx_per_outpix,iou,dice,hamming,intersection,union,target_sum,pred_sum
stage3,49,54,128,74,176,127,1.1441441441441442,1.1587301587301588,0.9987020478800115,0.9993506024965726,0.0012555803571428572,6925,6934,6925,6934
stage3,48,55,129,68,176,122,1.1531531531531531,1.0634920634920635,0.9987020478800115,0.9993506024965726,0.0012555803571428572,6925,6934,6925,6934
stage3,48,55,129,69,176,123,1.1531531531531531,1.0793650793650793,0.9987020478800115,0.9993506024965726,0.0012555803571428572,6925,6934,6925,6934
stage3,48,54,129,74,176,127,1.1531531531531531,1.1587301587301588,0.9987020478800115,0.9993506024965726,0.0012555803571428572,6925,6934,6925,6934
stage3,47,55,130,68,176,122,1.162162162162162,1.0634920634920635,0.9987020478800115,0.9993506024965726,0.0012555803571428572,6925,6934,6925,6934
stage3,47,54,130,74,176,127,1.162162162162162,1.1587301587301588,0.9987020478800115,0.9993506024965726,0.0012555803571428572,6925,6934,6925,6934
stage3,46,55,131,68,176,122,1.1711711711711712,1.0634920634920635,0.9987020478800115,0.9993506024965726,0.0012555803571428572,6925,6934,6925,6934
stage3,46,54,131,74,176,127,1.1711711711711712,1.1587301587301588,0.9987020478800115,0.9993506024965726,0.0012555803571428572,6925,6934,6925,6934
stage3,45,55,132,68,176,122,1.1801801801801801,1.0634920634920635,0.9987020478800115,0.9993506024965726,0.0012555803571428572,6925,6934,6925,6934
stage3,45,54,132,74,176,127,1.1801801801801801,1.1587301587301588,0.9987020478800115,0.9993506024965726,0.0012555803571428572,6925,6934,6925,6934
stage3,44,55,133,66,176,120,1.1891891891891893,1.0317460317460319,0.9987020478800115,0.9993506024965726,0.0012555803571428572,6925,6934,6925,6934
stage3,44,54,133,71,176,124,1.1891891891891893,1.1111111111111112,0.9987020478800115,0.9993506024965726,0.0012555803571428572,6925,6934,6925,6934
stage3,44,54,133,72,176,125,1.1891891891891893,1.126984126984127,0.9987020478800115,0.9993506024965726,0.0012555803571428572,6925,6934,6925,6934
stage3,44,54,133,73,176,126,1.1891891891891893,1.1428571428571428,0.9987020478800115,0.9993506024965726,0.0012555803571428572,6925,6934,6925,6934
stage3,43,54,134,70,176,123,1.1981981981981982,1.0952380952380953,0.9987020478800115,0.9993506024965726,0.0012555803571428572,6925,6934,6925,6934
stage3,43,54,134,71,176,124,1.1981981981981982,1.1111111111111112,0.9987020478800115,0.9993506024965726,0.0012555803571428572,6925,6934,6925,6934
stage3,43,54,134,72,176,125,1.1981981981981982,1.126984126984127,0.9987020478800115,0.9993506024965726,0.0012555803571428572,6925,6934,6925,6934
stage3,43,54,134,73,176,126,1.1981981981981982,1.1428571428571428,0.9987020478800115,0.9993506024965726,0.0012555803571428572,6925,6934,6925,6934
stage3,50,54,127,70,176,123,1.135135135135135,1.0952380952380953,0.9987003610108304,0.9993497579654649,0.0012555803571428572,6916,6925,6925,6916
stage3,50,54,127,71,176,124,1.135135135135135,1.1111111111111112,0.9987003610108304,0.9993497579654649,0.0012555803571428572,6916,6925,6925,6916
stage3,50,54,127,72,176,125,1.135135135135135,1.126984126984127,0.9987003610108304,0.9993497579654649,0.0012555803571428572,6916,6925,6925,6916
stage3,49,54,128,68,176,121,1.1441441441441442,1.0634920634920635,0.9987003610108304,0.9993497579654649,0.0012555803571428572,6916,6925,6925,6916
stage3,49,53,128,73,176,125,1.1441441441441442,1.1428571428571428,0.9987003610108304,0.9993497579654649,0.0012555803571428572,6916,6925,6925,6916
stage3,49,53,128,74,176,126,1.1441441441441442,1.1587301587301588,0.9987003610108304,0.9993497579654649,0.0012555803571428572,6916,6925,6925,6916
stage3,48,54,129,68,176,121,1.1531531531531531,1.0634920634920635,0.9987003610108304,0.9993497579654649,0.0012555803571428572,6916,6925,6925,6916
stage3,48,53,129,73,176,125,1.1531531531531531,1.1428571428571428,0.9987003610108304,0.9993497579654649,0.0012555803571428572,6916,6925,6925,6916
stage3,48,53,129,74,176,126,1.1531531531531531,1.1587301587301588,0.9987003610108304,0.9993497579654649,0.0012555803571428572,6916,6925,6925,6916
stage3,47,54,130,68,176,121,1.162162162162162,1.0634920634920635,0.9987003610108304,0.9993497579654649,0.0012555803571428572,6916,6925,6925,6916
stage3,47,53,130,73,176,125,1.162162162162162,1.1428571428571428,0.9987003610108304,0.9993497579654649,0.0012555803571428572,6916,6925,6925,6916
stage3,47,53,130,74,176,126,1.162162162162162,1.1587301587301588,0.9987003610108304,0.9993497579654649,0.0012555803571428572,6916,6925,6925,6916
