source_tempres_z,source_date_inferred,target_family,target_file,target_variable,target_day_index,target_date_inferred,target_is_apriori_or_assimilated,domain_tested,rmse,mae,bias,max_abs_error,pearson,spearman,normalized_rmse,gradient_corr,contour_score,ssim,n_valid,rank,notes,is_temperature_validation,score
298,off_by_one_candidate_before_2024-10-30,HResNew,data/HResNew/CMEMSnaza_20241031_HResNew.nc,TEMP,0,2024-10-31,HResNew_temperature,full_overlap,0.9371957051340266,0.8343479917494627,-0.832005853930912,1.6604523180207948,0.15706417940805312,0.12716613754871514,0.5821383069542468,-0.042738790219322455,0.36983372381670016,0.3467707218022674,8102,43,HResNew TEMP time0 depth0 surface control.,True,-0.26152666074750486
298,off_by_one_candidate_before_2024-10-30,HResNew,data/HResNew/CMEMSnaza_20241031_HResNew.nc,TEMP,0,2024-10-31,HResNew_temperature,operational_roi,0.8662085797841418,0.7606030835068792,-0.757394968442484,1.6604523180207948,0.1526354080335934,0.15648799924821985,0.5447711970372539,-0.09430238781869645,0.3950036214279722,0.3781061161665063,5915,42,HResNew TEMP time0 depth0 surface control.,True,-0.24178517219902257
298,off_by_one_candidate_before_2024-10-30,HResNew,data/HResNew/CMEMSnaza_20241031_HResNew.nc,TEMP,0,2024-10-31,HResNew_temperature,candb_roi,0.9371957051340266,0.8343479917494627,-0.832005853930912,1.6604523180207948,0.15706417940805312,0.12716613754871514,0.5821383069542468,-0.042738790219322455,0.36983372381670016,0.3467707218022674,8102,44,HResNew TEMP time0 depth0 surface control.,True,-0.26152666074750486
298,off_by_one_candidate_before_2024-10-30,HResNew,data/HResNew/CMEMSnaza_20241031_HResNew.nc,TEMP,0,2024-10-31,HResNew_temperature,user_direct_roi,1.053469353600116,0.9720836258495118,-0.9720836258495118,1.6604523180207948,-0.43641729632882953,-0.5053439489000152,0.9418776020735434,0.09135707062960804,0.22456445683818613,0.2864470916397263,3922,112,HResNew TEMP time0 depth0 surface control.,True,-1.2203341346684757
299,candidate_2024-10-30_not_metadata_proven,HResNew,data/HResNew/CMEMSnaza_20241031_HResNew.nc,TEMP,0,2024-10-31,HResNew_temperature,full_overlap,1.2787872774724498,1.200555248797201,-1.2005497906369864,1.981916420416077,0.013544517405870647,0.07248233127075507,0.7943176185981166,-0.09193186905606723,0.37509851496951696,0.22364423925222612,8102,75,HResNew TEMP time0 depth0 surface control.,True,-0.639189778235521
299,candidate_2024-10-30_not_metadata_proven,HResNew,data/HResNew/CMEMSnaza_20241031_HResNew.nc,TEMP,0,2024-10-31,HResNew_temperature,operational_roi,1.1893844607547892,1.1057162936460525,-1.1057088173968457,1.9759264720928407,-0.031100672151950236,0.036292232790646924,0.7480212174582267,-0.10268779206348291,0.37115568148831346,0.17761126385457002,5915,77,HResNew TEMP time0 depth0 surface control.,True,-0.6448879448977617
299,candidate_2024-10-30_not_metadata_proven,HResNew,data/HResNew/CMEMSnaza_20241031_HResNew.nc,TEMP,0,2024-10-31,HResNew_temperature,candb_roi,1.2787872774724498,1.200555248797201,-1.2005497906369864,1.981916420416077,0.013544517405870647,0.07248233127075507,0.7943176185981166,-0.09193186905606723,0.37509851496951696,0.22364423925222612,8102,76,HResNew TEMP time0 depth0 surface control.,True,-0.639189778235521
299,candidate_2024-10-30_not_metadata_proven,HResNew,data/HResNew/CMEMSnaza_20241031_HResNew.nc,TEMP,0,2024-10-31,HResNew_temperature,user_direct_roi,1.427698970201154,1.3860124728989183,-1.3860124728989183,1.981916420416077,-0.1433413465945612,-0.2915819786792395,1.276465877189977,-0.008171965757618178,0.27514659931194335,0.228830333328062,3922,116,HResNew TEMP time0 depth0 surface control.,True,-1.2863199070073756
300,candidate_2024-10-31_or_day304_clipped_not_metadata_proven,HResNew,data/HResNew/CMEMSnaza_20241031_HResNew.nc,TEMP,0,2024-10-31,HResNew_temperature,full_overlap,1.4896831521819667,1.425694693076133,-1.425694693076133,2.1280533020255348,0.02661042523688832,0.10252731019486677,0.9253154099606751,-0.05323938338312391,0.3852022105347757,0.21487576938852138,8102,91,HResNew TEMP time0 depth0 surface control.,True,-0.7327235711479608
300,candidate_2024-10-31_or_day304_clipped_not_metadata_proven,HResNew,data/HResNew/CMEMSnaza_20241031_HResNew.nc,TEMP,0,2024-10-31,HResNew_temperature,operational_roi,1.399917500270785,1.32865376447959,-1.32865376447959,2.1076436318059244,-0.044981215444514264,0.017404953242423516,0.8804285136103864,-0.07318025475703414,0.35545982482381816,0.13952436961414855,5915,97,HResNew TEMP time0 depth0 surface control.,True,-0.7842699440215086
300,candidate_2024-10-31_or_day304_clipped_not_metadata_proven,HResNew,data/HResNew/CMEMSnaza_20241031_HResNew.nc,TEMP,0,2024-10-31,HResNew_temperature,candb_roi,1.4896831521819667,1.425694693076133,-1.425694693076133,2.1280533020255348,0.02661042523688832,0.10252731019486677,0.9253154099606751,-0.05323938338312391,0.3852022105347757,0.21487576938852138,8102,92,HResNew TEMP time0 depth0 surface control.,True,-0.7327235711479608
300,candidate_2024-10-31_or_day304_clipped_not_metadata_proven,HResNew,data/HResNew/CMEMSnaza_20241031_HResNew.nc,TEMP,0,2024-10-31,HResNew_temperature,user_direct_roi,1.6599153806171776,1.639728207536124,-1.639728207536124,2.1280533020255348,0.2899502351377828,0.23969061403639955,1.484084100783592,0.050807901951605054,0.41587033773406357,0.1657971237992072,3922,100,HResNew TEMP time0 depth0 surface control.,True,-0.9607947458029751
298,off_by_one_candidate_before_2024-10-30,HResNew,data/HResNew/CMEMSnaza_20241029_HResNew.nc,TEMP,0,2024-10-29,HResNew_temperature,full_overlap,1.0082409468914286,0.8667476892646601,-0.8667476892646601,1.755243360483238,-0.23915790972822945,-0.20345790434320316,0.7050683140715812,0.07045096793072751,0.27051708328677165,0.25406489155352024,8102,93,HResNew TEMP time0 depth0 surface control.,True,-0.773742198191061
298,off_by_one_candidate_before_2024-10-30,HResNew,data/HResNew/CMEMSnaza_20241029_HResNew.nc,TEMP,0,2024-10-29,HResNew_temperature,operational_roi,0.9051908957317786,0.7852816141233142,-0.7852816141233142,1.7511378278489325,-0.20863134277309348,-0.1500778585860474,0.6752244662502935,-0.09831265063988891,0.284378647957144,0.31171015312981315,5915,98,HResNew TEMP time0 depth0 surface control.,True,-0.7908228103647594
298,off_by_one_candidate_before_2024-10-30,HResNew,data/HResNew/CMEMSnaza_20241029_HResNew.nc,TEMP,0,2024-10-29,HResNew_temperature,candb_roi,1.0082409468914286,0.8667476892646601,-0.8667476892646601,1.755243360483238,-0.23915790972822945,-0.20345790434320316,0.7050683140715812,0.07045096793072751,0.27051708328677165,0.25406489155352024,8102,94,HResNew TEMP time0 depth0 surface control.,True,-0.773742198191061
298,off_by_one_candidate_before_2024-10-30,HResNew,data/HResNew/CMEMSnaza_20241029_HResNew.nc,TEMP,0,2024-10-29,HResNew_temperature,user_direct_roi,1.0692784781089055,0.9116549158634589,-0.9116549158634589,1.754284798428472,-0.6632340895024678,-0.699053245974189,0.7792045752186749,0.1654932252292486,0.19359380390979486,0.060454543225982635,3922,115,HResNew TEMP time0 depth0 surface control.,True,-1.2628951501516208
299,candidate_2024-10-30_not_metadata_proven,HResNew,data/HResNew/CMEMSnaza_20241029_HResNew.nc,TEMP,0,2024-10-29,HResNew_temperature,full_overlap,1.3139273720501243,1.2352916259707343,-1.2352916259707343,2.119353569414141,-0.03640569764900603,0.1051985908556136,0.9188364744361486,0.0024496038824570222,0.3409731172809875,0.36120638817406364,8102,95,HResNew TEMP time0 depth0 surface control.,True,-0.7835308115034323
299,candidate_2024-10-30_not_metadata_proven,HResNew,data/HResNew/CMEMSnaza_20241029_HResNew.nc,TEMP,0,2024-10-29,HResNew_temperature,operational_roi,1.1888624294820285,1.133595463077676,-1.133595463077676,2.0744372287073105,0.14373574862635716,0.2962675735026219,0.8868284062259242,-0.1678802858065869,0.41582836667526646,0.40120058624564753,5915,64,HResNew TEMP time0 depth0 surface control.,True,-0.6191186171652272
299,candidate_2024-10-30_not_metadata_proven,HResNew,data/HResNew/CMEMSnaza_20241029_HResNew.nc,TEMP,0,2024-10-29,HResNew_temperature,candb_roi,1.3139273720501243,1.2352916259707343,-1.2352916259707343,2.119353569414141,-0.03640569764900603,0.1051985908556136,0.9188364744361486,0.0024496038824570222,0.3409731172809875,0.36120638817406364,8102,96,HResNew TEMP time0 depth0 surface control.,True,-0.7835308115034323
299,candidate_2024-10-30_not_metadata_proven,HResNew,data/HResNew/CMEMSnaza_20241029_HResNew.nc,TEMP,0,2024-10-29,HResNew_temperature,user_direct_roi,1.4121475614635943,1.3255837629128653,-1.3255837629128653,2.119353569414141,-0.3494645068692756,-0.41602775282602034,1.0290601216648236,0.20825999332638429,0.24551241743133576,0.19554657352336952,3922,111,HResNew TEMP time0 depth0 surface control.,True,-1.1516384231552392
300,candidate_2024-10-31_or_day304_clipped_not_metadata_proven,HResNew,data/HResNew/CMEMSnaza_20241029_HResNew.nc,TEMP,0,2024-10-29,HResNew_temperature,full_overlap,1.5085054338764163,1.4604365284098815,-1.4604365284098815,2.299384421190961,0.2860602586947117,0.39482173552399624,1.0549059590471053,0.020821505546640334,0.46009177389070377,0.4361343591351775,8102,51,HResNew TEMP time0 depth0 surface control.,True,-0.5283890606337216
300,candidate_2024-10-31_or_day304_clipped_not_metadata_proven,HResNew,data/HResNew/CMEMSnaza_20241029_HResNew.nc,TEMP,0,2024-10-29,HResNew_temperature,operational_roi,1.3877851651413993,1.3565404101604202,-1.3565404101604202,2.210782088288031,0.44727787222702897,0.5369027468086098,1.035214231408204,-0.14835779908102856,0.5393729451969617,0.43385632606897856,5915,47,HResNew TEMP time0 depth0 surface control.,True,-0.39242878612320853
300,candidate_2024-10-31_or_day304_clipped_not_metadata_proven,HResNew,data/HResNew/CMEMSnaza_20241029_HResNew.nc,TEMP,0,2024-10-29,HResNew_temperature,candb_roi,1.5085054338764163,1.4604365284098815,-1.4604365284098815,2.299384421190961,0.2860602586947117,0.39482173552399624,1.0549059590471053,0.020821505546640334,0.46009177389070377,0.4361343591351775,8102,52,HResNew TEMP time0 depth0 surface control.,True,-0.5283890606337216
300,candidate_2024-10-31_or_day304_clipped_not_metadata_proven,HResNew,data/HResNew/CMEMSnaza_20241029_HResNew.nc,TEMP,0,2024-10-29,HResNew_temperature,user_direct_roi,1.6214939041736014,1.579299497550071,-1.579299497550071,2.299384421190961,0.25228735613334863,0.2600329332283683,1.1816149812121979,0.2852035394638289,0.4203310578048889,0.3330568301051118,3922,59,HResNew TEMP time0 depth0 surface control.,True,-0.5765603264444903
