method_family,method_name,interpolation,domain_tested,mask_mode,rmse,mae,mean_bias,max_abs_error,pearson,spearman,nrmse,ssim,ncc,contour_score,gradient_corr,exact_match_possible,valid_cells_used,valid_fraction,notes,composite_score,rank
A_discrete_basic,resize_full_flip_hv,bicubic,roi,nomask,0.7829982614740019,0.7274519907755639,0.7274519907755639,1.1924015167236313,0.03667005894545225,-0.07887746995983923,0.9677995939361012,0.7183039367525055,0.03667005894545223,0.0538699048422199,-0.13586715338515884,False,8576,1.0,orientation + resize,0.7672399689248032,316
A_discrete_basic,resize_full_flip_hv,lanczos,roi,nomask,0.7829807313048036,0.7274443004419555,0.7274443004419555,1.1929603698730453,0.03664523278838649,-0.07886724838922621,0.9677779263392923,0.7183246671625318,0.03664523278838649,0.05387640818050312,-0.13670399907714825,False,8576,1.0,orientation + resize,0.7672655571315945,317
A_discrete_basic,resize_full_flip_hv,linear,roi,nomask,0.7829294728228435,0.7274161790595126,0.7274161790595126,1.1932197692871078,0.03652162893913761,-0.07890628308660495,0.967714569955929,0.7178957793533184,0.036521628939137595,0.05386959079119181,-0.14098687808601015,False,8576,1.0,orientation + resize,0.7674547583331002,318
B_linear_registration,affine_manual_aniso_sx1.05_sy0.95,linear,full,nomask,0.891115661610207,0.7666511656791647,0.7655495887661101,1.5283429901123036,-0.445479891695054,-0.34964399651920297,0.7065897487294982,0.696262923845704,-0.445479891695054,0.08681112625702588,0.010463818594784255,False,38610,0.89375,manual affine,0.7674728628905682,319
B_linear_registration,affine_manual_shear_shx-0.04_shy+0.04,bicubic,full,masked,0.759870709157903,0.62659530391775,0.6216946774188014,1.4940679443359386,-0.6352990397971727,-0.7430059819923883,0.5634932956306283,0.7513378066360635,-0.6352990397971723,0.054263238903053485,0.0923778608475439,False,29350,0.6793981481481481,manual affine shear,0.7680877200070271,320
B_linear_registration,affine_manual_shear_shx+0.06_shy+0.00,bicubic,full,nomask,0.8788204088139806,0.7633138980277495,0.7633003630927426,1.5291059295654286,-0.34538503282134214,-0.23691176173402362,0.7817295933232336,0.7044045790611946,-0.34538503282134186,0.09220274648705098,0.00812156634699283,False,40101,0.9282638888888889,manual affine shear,0.7691130315569512,321
B_linear_registration,affine_manual_aniso_sx1.05_sy0.95,bicubic,full,nomask,0.8955201789189493,0.7722373087275818,0.7715777641528988,1.5281789581298817,-0.44210956926532813,-0.3445606679847444,0.7118885320711861,0.6999743167072329,-0.44210956926532813,0.08779075168617007,0.012118200910888097,False,38048,0.8807407407407407,manual affine,0.770017022797076,322
B_linear_registration,similarity_manual_rot_+2.0deg,lanczos,full,masked,0.7580628300395986,0.6231098191059522,0.6182694879481835,1.4897668731689464,-0.6532762023806628,-0.7561185442341106,0.5621526362918783,0.7515306438369482,-0.6532762023806632,0.0583389951926426,0.0968255551428302,False,29243,0.6769212962962963,manual similarity,0.7703621635435631,323
B_linear_registration,affine_manual_shear_shx-0.04_shy+0.04,nearest,full,masked,0.7607358605420553,0.6276463885473168,0.6227593951285403,1.4943006408691417,-0.635597837297352,-0.7426363361341343,0.564134861358587,0.7488149284855927,-0.6355978372973519,0.06614943689124671,0.027051160822496062,False,29440,0.6814814814814815,manual affine shear,0.770513073428005,324
B_linear_registration,affine_manual_shear_shx-0.04_shy+0.04,linear,full,masked,0.7607434795033599,0.627689450235552,0.6228045634749206,1.4940259826660167,-0.6355616862822906,-0.7425703490664161,0.5641405113113527,0.7493122694120594,-0.6355616862822907,0.05379421555515708,0.02691616671491035,False,29444,0.6815740740740741,manual affine shear,0.7709693429482276,325
A_discrete_basic,integer_offset_dx-8_dy8,linear,full,masked,0.7640003224247379,0.631058726097244,0.6262328755926203,1.4857099426269542,-0.6353456260303182,-0.74565397269379,0.5665556710602426,0.7501676761322033,-0.6353456260303187,0.05339820603921986,0.028164585759346585,False,29376,0.68,integer translation,0.7724055731594706,326
A_discrete_basic,scale_only_center_s0.95,nearest,full,masked,0.7593211879373921,0.626365123314124,0.621336620144065,1.4669654724121095,-0.6244450415092109,-0.7263824883686505,0.5630857900907611,0.7348806978566917,-0.624445041509211,0.10156732599326018,0.00951911196239264,False,27205,0.6297453703703704,scale only,0.7728656164537155,327
B_linear_registration,similarity_manual_rot_+2.0deg,nearest,full,masked,0.7607983017896194,0.6264827690346185,0.6216885076703809,1.4914779724121097,-0.6537365717372494,-0.7546528313768824,0.5641811655836994,0.7458344326958137,-0.6537365717372491,0.062370700095491706,0.036843231746044286,False,29530,0.6835648148148148,manual similarity,0.7732895510519885,328
B_linear_registration,similarity_manual_rot_+2.0deg,bicubic,full,masked,0.7599136484188297,0.6253810443585692,0.6205726140808588,1.4897058380126964,-0.6538185537007163,-0.755376631284958,0.5635251378708409,0.7475775692042295,-0.6538185537007162,0.05858186452763369,0.03270022993086466,False,29437,0.681412037037037,manual similarity,0.77343488537561,329
A_discrete_basic,scale_only_center_s0.85,nearest,roi,nomask,0.766935583396408,0.6984665584959201,0.6984665584959201,1.2171550872802719,-0.07695425705409757,-0.19877511527523192,0.9479458419089164,0.6926837444892673,-0.07695425705409759,0.1768235057529044,-0.059523323509677,False,8576,1.0,scale only,0.7736162902737234,330
B_linear_registration,similarity_manual_rot_+2.0deg,linear,full,masked,0.7608388044521049,0.6265203955666961,0.621727476631106,1.4897745025634777,-0.6540085257389348,-0.7548830391037563,0.5642112009285163,0.745701443281503,-0.6540085257389346,0.05315427665305645,0.03649132046501906,False,29531,0.683587962962963,manual similarity,0.7737419472507087,331
A_discrete_basic,integer_offset_dx-8_dy6,linear,full,masked,0.7636882246083982,0.6303441580576142,0.6255464300764413,1.4827212249755846,-0.6450408864741425,-0.750842978479022,0.5663242303362236,0.745441622961068,-0.6450408864741424,0.052989976374771486,0.02517275295122996,False,29564,0.6843518518518519,integer translation,0.7738283644056438,332
A_discrete_basic,scale_only_center_s0.95,linear,full,masked,0.7603918322274901,0.6272013639730767,0.6221521250602461,1.4696844970703111,-0.6260251421599282,-0.728086784303475,0.5638797421041819,0.7362316979384326,-0.6260251421599282,0.09134976094446672,0.005497839095301478,False,26997,0.6249305555555555,scale only,0.7745282027916428,333
D_optimization_matching,contour_translation_search,linear,full,masked,0.7650150867061778,0.6325670146214936,0.6274892366639873,1.4856795227050767,-0.6405750279167105,-0.7425630367230552,0.5673081844317219,0.7313043341715278,-0.6405750279167104,0.08162323528341418,0.014242216008313968,False,29077,0.6730787037037037,contour alignment,0.7745482989752127,334
A_discrete_basic,integer_offset_dx-8_dy4,linear,full,masked,0.7635439688501898,0.6297977962951373,0.6250298829572307,1.49245625,-0.6541797911262099,-0.7554205247113165,0.5662172553579452,0.7468427395229099,-0.6541797911262099,0.05283397579733947,0.020080994270631373,False,29752,0.6887037037037037,integer translation,0.7749103413456432,335
A_discrete_basic,integer_offset_dx-8_dy2,linear,full,masked,0.763545597905887,0.6294036287077124,0.624666920092117,1.4910315429687486,-0.6626146832402049,-0.7593867337385204,0.5662184634081471,0.7488866486244796,-0.6626146832402049,0.059535758369311575,0.02189327923076863,False,29940,0.6930555555555555,integer translation,0.7753291835370578,336
A_discrete_basic,scale_only_center_s0.95,bicubic,full,masked,0.7613322090809365,0.6279489758222632,0.6228665189091784,1.4698218261718736,-0.6273082894308518,-0.7294548913150872,0.5645770923848243,0.7374616278681655,-0.6273082894308518,0.09298401574886674,0.006692704258815397,False,26789,0.6201157407407407,scale only,0.7754102157867883,337
A_discrete_basic,scale_only_center_s0.85,bicubic,roi,nomask,0.7671243438227059,0.698653901454584,0.698653901454584,1.213582623291014,-0.07692212299208287,-0.19860979639946427,0.9481791531088396,0.6935669826234542,-0.07692212299208286,0.12705368006380122,-0.07015494054340933,False,8576,1.0,scale only,0.7760667989400392,338
A_discrete_basic,scale_only_center_s0.85,linear,roi,nomask,0.7671189866801761,0.6986562436057561,0.6986562436057561,1.2134529235839828,-0.07698277996109122,-0.19867601648438177,0.9481725315866472,0.6935148088714788,-0.07698277996109124,0.10597665998146541,-0.06985882108711025,False,8576,1.0,scale only,0.7769104607669459,339
B_linear_registration,affine_manual_aniso_sx0.98_sy1.02,lanczos,full,masked,0.7592847602477348,0.6223260524708741,0.6184056460098978,1.4942946228027338,-0.694014659920751,-0.7793259399530258,0.5630587766019534,0.7357287940789434,-0.6940146599207511,0.13247780686981542,0.04052729330241407,False,29483,0.6824768518518518,manual affine,0.7770899860669719,340
A_discrete_basic,integer_offset_dx-6_dy8,linear,full,masked,0.7646818212613676,0.6289216336635722,0.6242574063825711,1.4940660369873058,-0.66912034987907,-0.7671596458871112,0.5670610465416143,0.7473042446436888,-0.6691203498790691,0.05289634575650999,0.03969480332157362,False,29376,0.68,integer translation,0.7779414422623734,341
A_discrete_basic,resize_full_transpose_flip_v,nearest,roi,nomask,0.8764439454096731,0.8329373569047274,0.8329373569047274,1.4340467773437489,0.12514861609663153,0.20350522440207616,1.0833000993877684,0.680067044086161,0.12514861609663147,0.2358591533835523,0.010602433232524631,False,8576,1.0,orientation + resize,0.7779596438424673,342
A_discrete_basic,integer_offset_dx-8_dy0,linear,full,masked,0.7658788446722314,0.6308798609227829,0.6261082919980318,1.495096102905272,-0.6745030977211126,-0.7657413656805734,0.5679487168500043,0.7426467166367254,-0.6745030977211126,0.08018041254544105,0.018269491537918476,False,29701,0.6875231481481482,integer translation,0.7783248543874213,343
B_linear_registration,affine_manual_aniso_sx0.98_sy1.02,bicubic,full,masked,0.7595437201147033,0.6224881212744341,0.6181537902244092,1.4942583831787104,-0.694919108721639,-0.7780746224661075,0.5632508120984075,0.7425215484184421,-0.694919108721639,0.0608973755076985,0.037122489397705356,False,29846,0.6908796296296297,manual affine,0.7789753839064011,344
B_linear_registration,affine_manual_aniso_sx0.98_sy1.02,nearest,full,masked,0.7606297303716029,0.6237264535067857,0.6193895595314571,1.4945006164550776,-0.6949578387436679,-0.7779801265939795,0.5640561589704132,0.7445346346767661,-0.6949578387436679,0.06167837634930251,0.03529823072575593,False,29940,0.6930555555555555,manual affine,0.7790864914027867,345
B_linear_registration,affine_manual_aniso_sx0.98_sy1.02,linear,full,masked,0.7607164534922937,0.6238090580841248,0.6194872395436829,1.4942774566650385,-0.6949743505325621,-0.777603140856423,0.5641204697755231,0.7446677301521512,-0.6949743505325622,0.06029445338638388,0.03601936956100482,False,29940,0.6930555555555555,manual affine,0.7791164078685746,346
A_discrete_basic,integer_offset_dx-6_dy6,linear,full,masked,0.7641734629178502,0.6281006263463492,0.6234601502193616,1.4892576110839855,-0.6780479053022574,-0.771778416605448,0.5666840659383384,0.742228749080014,-0.6780479053022569,0.052624079049824385,0.036655239727542525,False,29564,0.6843518518518519,integer translation,0.7791792180838981,347
A_discrete_basic,integer_offset_dx-6_dy4,linear,full,masked,0.7638355726217241,0.627451537505168,0.6228366408300643,1.4902265594482422,-0.6863838049978991,-0.7757684915257709,0.5664334984217452,0.7435385625096548,-0.6863838049978994,0.05788536346808971,0.03154769975096371,False,29752,0.6887037037037037,integer translation,0.779843553284188,348
A_discrete_basic,integer_offset_dx-6_dy2,linear,full,masked,0.7636469542701109,0.626958371367878,0.6223706513512254,1.4934401306152338,-0.6939859638638196,-0.7791401718008175,0.5662936257101299,0.7454974572519765,-0.69398596386382,0.05968999726824193,0.03333104655306553,False,29940,0.6930555555555555,integer translation,0.7802544638255944,349
A_discrete_basic,integer_offset_dx-8_dy-2,linear,full,masked,0.7654128873590383,0.6294784346921952,0.6246440703677724,1.4988684448242182,-0.6842104851043189,-0.7715726051912192,0.567603179354125,0.730679209193001,-0.6842104851043185,0.08527890494325449,0.02460147871718759,False,29285,0.6778935185185185,integer translation,0.7809463701574137,350
A_discrete_basic,resize_full_flip_hv,nearest,roi,masked,0.7811779125071988,0.7238514823479502,0.7238514823479502,1.193105328369139,-0.02381010478206771,-0.146213371836023,0.9655496106633702,0.7121820813919609,-0.023810104782067715,0.053581669913718766,-0.12284100677581183,False,8296,0.9673507462686567,orientation + resize,0.7812180423885382,351
A_discrete_basic,resize_full_flip_hv,bicubic,roi,masked,0.7812843246801567,0.7239321765759872,0.7239321765759872,1.1924015167236313,-0.024130958475251773,-0.14650640883259974,0.965681137976834,0.7202198006885518,-0.024130958475251756,0.052315914959455784,-0.1430089548213999,False,8296,0.9673507462686567,orientation + resize,0.7817084213152066,352
A_discrete_basic,resize_full_flip_hv,lanczos,roi,masked,0.7812644323911916,0.7239226292568784,0.7239226292568784,1.1929603698730453,-0.024159425122419084,-0.1464874842400978,0.9656565507585346,0.7202423791984948,-0.024159425122419084,0.052342848446147665,-0.14363379514576405,False,8296,0.9673507462686567,orientation + resize,0.7817233031682418,353
A_discrete_basic,resize_full_flip_hv,linear,roi,masked,0.7812064534116339,0.7238890055697818,0.7238890055697818,1.1932197692871078,-0.02429227984478513,-0.14652149542674434,0.9655848877221861,0.7198223484143886,-0.02429227984478511,0.05234928620820136,-0.14695136840722237,False,8296,0.9673507462686567,orientation + resize,0.7818701677191591,354
A_discrete_basic,integer_offset_dx-6_dy0,linear,full,masked,0.7657635622875985,0.6282989539474096,0.6236746749819876,1.497008779907226,-0.7049659759411729,-0.7847517542811598,0.5678632275028533,0.7389328166829087,-0.7049659759411736,0.08458089699098623,0.02787964003210328,False,29701,0.6875231481481482,integer translation,0.7829341183741183,355
A_discrete_basic,integer_offset_dx-4_dy8,linear,full,masked,0.7650392120047774,0.6266402540305601,0.6221395647908088,1.491378582763673,-0.700742435621599,-0.7860289281656828,0.567326074901577,0.7443522567719644,-0.7007424356215989,0.0523611106448736,0.04595207635405137,False,29376,0.68,integer translation,0.7831450957903113,356
B_linear_registration,affine_manual_aniso_sx1.05_sy0.95,lanczos,full,nomask,0.9010395738807991,0.7790660620401395,0.7787282294655357,1.5282247344970692,-0.4376980049203538,-0.33700320457822885,0.7470377431337715,0.7048087031526771,-0.4376980049203539,0.08756036534024324,0.015917941439676512,False,37260,0.8625,manual affine,0.7832497724041783,357
A_discrete_basic,integer_offset_dx-8_dy-4,linear,full,masked,0.7648118267416809,0.6279599357422365,0.6230623238054641,1.497884252929687,-0.6932165014219529,-0.7768897602649247,0.5671574540168188,0.7194376756948639,-0.6932165014219525,0.08636297910496772,0.023296925864661294,False,28869,0.6682638888888889,integer translation,0.7838191765971583,358
A_discrete_basic,integer_offset_dx-4_dy6,linear,full,masked,0.7643369063305689,0.6257155660026178,0.6212344345578966,1.490306356811523,-0.7089124593127187,-0.7901166559683677,0.5668052698039067,0.7391484622766071,-0.7089124593127194,0.059263895265977244,0.04277416193476207,False,29564,0.6843518518518519,integer translation,0.7839111634111152,359
A_discrete_basic,resize_full_transpose_flip_v,bicubic,roi,nomask,0.8764218118114857,0.8329141057555356,0.8329141057555356,1.4312830291748035,0.12519506323534946,0.2041937947747931,1.0832727418719321,0.6860047264688933,0.12519506323534943,0.09812458638460371,-0.022764529653629857,False,8576,1.0,orientation + resize,0.7843884288875382,360
